0.6162600405412416	0.092083	0.565808	0.551885
0.6230879078564618	0.106422	0.482044	0.594032
0.5759676927005815	0.059101	0.547635	0.620722
0.5721228088376716	0.181665	0.491657	0.444195
0.5968707727974656	0.075981	0.518411	0.580656
0.6031053354029585	0.157862	0.479296	0.396359
0.463238301497552	0.094141	0.356922	0.593200
0.5670576475705184	0.075196	0.375170	0.605068
0.4943904149491839	0.082242	0.392901	0.532314
0.5351271801890596	0.109213	0.358484	0.507447
0.5314768224604864	0.124580	0.368707	0.495563
0.6112051043657651	0.093886	0.557748	0.692820
0.47304216927564463	0.111243	0.392442	0.482952
0.5660944938130715	0.087173	0.384150	0.605369
0.6126528277116945	0.035436	0.466546	0.707157
0.5757337625544175	0.089502	0.555542	0.611000
0.5826030290213042	0.103622	0.516536	0.574065
0.454807588713893	0.171147	0.542021	0.350304
0.5672875874370036	0.091824	0.435415	0.505488
0.6157707324956408	0.134056	0.648008	0.578742
0.6193382919208809	0.143190	0.535717	0.547541
0.7520223236196627	0.081721	0.614527	0.764671
0.6650788678778496	0.214980	0.530565	0.458972
0.5911469659908465	0.103872	0.516842	0.613546
0.7363180791591685	0.076242	0.612621	0.677966
0.7277110458922068	0.094931	0.529583	0.654787
0.6936607424314372	0.081202	0.622130	0.629170
0.5458535507503722	0.123333	0.421807	0.558620
0.5366988515975085	0.113267	0.332223	0.549535
0.508369611626079	0.082242	0.371815	0.598986
0.4765271797900315	0.110231	0.349465	0.466480
0.4409461052875196	0.130572	0.347979	0.487699
0.7342254268601688	0.089502	0.621695	0.744669
0.7511923454464925	0.078338	0.655808	0.774920
0.7072957774860441	0.107183	0.519472	0.610149
0.6849751505333009	0.177523	0.658333	0.555579
0.7119813633987608	0.111243	0.568568	0.643538
0.6466235749713699	0.143190	0.686221	0.537301
0.67682749821435	0.080158	0.615362	0.574809
0.7146546013910117	0.134546	0.514269	0.645547
0.7217607907138213	0.100298	0.619998	0.705329
0.6303499674792207	0.092856	0.523800	0.667045
0.7029608374000935	0.131319	0.721032	0.606667
0.7584823370270024	0.080162	0.633813	0.793355
0.698985521270186	0.110229	0.605471	0.643955
0.7057777254607777	0.051897	0.614057	0.666012
0.6063753695996553	0.109974	0.601831	0.524167
0.690536104050533	0.094141	0.594536	0.633086
0.732040998128559	0.104383	0.645534	0.700767
