0.7154777632633672	0.003697	0.469204	0.620609
0.7190797286464982	0.003405	0.587973	0.629187
0.7250890657007986	0.005027	0.566527	0.603151
0.7476928272422289	0.003632	0.533827	0.712533
0.7388304189056794	0.003355	0.443518	0.648637
0.7409490692634266	0.003396	0.567315	0.739864
0.6849163524626666	0.005151	0.533898	0.482846
0.725087581272452	0.003956	0.576723	0.591258
0.3835187631743015	0.003175	0.354301	0.393945
0.3678999792180031	0.005003	0.329807	0.311310
0.3699150906985719	0.004091	0.377484	0.349041
0.25832393195380454	0.014265	0.511471	0.096708
0.37631817237181964	0.003265	0.323567	0.388184
0.3509890003859513	0.005953	0.216593	0.273848
0.3603698453225663	0.006113	0.330149	0.270218
0.3565960573583113	0.006416	0.244850	0.259774
0.35428183356589377	0.004885	0.211168	0.313361
0.35459913012498884	0.005747	0.390135	0.281604
0.3207638126057655	0.008701	0.487473	0.191774
0.353965279220972	0.005654	0.260384	0.284680
0.3876439895496244	0.002293	0.337679	0.440365
0.3908737345248344	0.002469	0.388353	0.431450
0.37015445476946823	0.004404	0.385318	0.335750
0.35422542528872125	0.004932	0.229367	0.311538
0.36380889469465305	0.004626	0.386024	0.325437
0.338036249740225	0.006596	0.313190	0.250741
0.39075386693584296	0.001353	0.309976	0.494963
0.3229355312769053	0.009161	0.195028	0.182102
0.3607769497966333	0.005097	0.358198	0.306360
0.3535221773594988	0.005221	0.314751	0.300371
0.3869919543983612	0.002615	0.358811	0.422987
0.36024070005640824	0.005408	0.321069	0.294677
0.37543308197013325	0.004547	0.340471	0.330848
0.33844186978594537	0.007567	0.361520	0.222849
0.3464596383932547	0.006746	0.424775	0.247672
0.38664682480776646	0.002478	0.323896	0.430188
0.3471788439272036	0.006606	0.348809	0.252068
0.3874443339370008	0.001903	0.307014	0.462035
0.3775187037971677	0.003502	0.297767	0.377120
0.35118642935605493	0.004720	0.302790	0.319384
0.3830660125285752	0.002191	0.423853	0.444997
0.37586430840483326	0.002511	0.394275	0.426353
0.34790324496036573	0.006596	0.315832	0.252500
0.39365555324644474	0.002961	0.256121	0.406562
0.36992065730487184	0.004364	0.288811	0.337379
0.37172126888935064	0.004815	0.304668	0.319348
0.3435412522637532	0.006903	0.348021	0.242471
0.3662236885075557	0.004420	0.399807	0.334378
0.3467257221743906	0.005346	0.274910	0.294544
0.34332007244010326	0.006947	0.373432	0.241109
0.3312308879850369	0.007626	0.291259	0.220018
0.35459727458955553	0.006136	0.392721	0.268370
0.3633268265890805	0.005144	0.245411	0.305068
0.37124699403259803	0.004570	0.450854	0.329124
0.3606388979603954	0.005500	0.416593	0.291395
0.28057811061960036	0.012107	0.457277	0.124816
0.29574971053647237	0.011075	0.453621	0.142365
0.3692634266543954	0.004132	0.410478	0.347131
0.3798050945580857	0.002486	0.419545	0.428436
0.39742525903274645	0.001834	0.356523	0.467879
0.3504275153638334	0.006196	0.364066	0.265634
0.39962295519995245	0.001689	0.381534	0.476798
0.38099337944957395	0.004531	0.594991	0.332292
0.33382084434284354	0.007895	0.468411	0.213436
0.36317615711189616	0.004499	0.310791	0.330511
0.357435872695425	0.005073	0.378512	0.306649
0.37849137547130596	0.004148	0.284715	0.348226
0.3574536858355847	0.004712	0.497881	0.320797
0.38360597333966684	0.002620	0.282720	0.422111
0.3896219903215271	0.002545	0.256440	0.427181
0.3325152896119704	0.007881	0.381276	0.213598
0.3614378915179764	0.004940	0.212889	0.312512
0.3807866728023038	0.003355	0.402876	0.384707
0.36870787934566396	0.004172	0.334661	0.345320
0.34969049668972474	0.006060	0.381514	0.270041
0.3447974497521004	0.006806	0.165715	0.245570
0.36958072321349045	0.004507	0.430762	0.331370
0.39486165127809275	0.002836	0.349221	0.413145
0.3797980435234391	0.002233	0.263841	0.442065
0.35867165929400585	0.005221	0.413361	0.301269
0.3663691624855268	0.004116	0.272434	0.347316
0.3396431434254668	0.007303	0.345556	0.230267
0.36877319419291626	0.005531	0.326693	0.291825
0.33431924116022915	0.007626	0.345999	0.220557
0.35811388534275446	0.004862	0.215622	0.314959
0.3836716592940059	0.003396	0.389714	0.383307
0.3941584033488703	0.001860	0.329797	0.465774
0.3604006472107591	0.004744	0.317979	0.320055
0.3831580470860671	0.002803	0.286495	0.412517
0.36277313481578244	0.004332	0.338997	0.337411
0.3763656740789122	0.002903	0.330903	0.406149
0.3064275747409672	0.010095	0.304346	0.160854
0.34918245108808593	0.005984	0.276113	0.272510
0.37555925837959797	0.003126	0.371594	0.394863
0.39180521331235335	0.002436	0.274775	0.433398
0.35135082979544574	0.005746	0.402560	0.281005
0.3527948074696434	0.004885	0.317351	0.313111
0.37790057298934177	0.003665	0.221143	0.369599
0.37284164118398005	0.003502	0.435426	0.376230
0.3661323961642371	0.004108	0.217636	0.347609
0.3290684469910637	0.008286	0.431672	0.202936
0.3866360627022533	0.004499	0.389389	0.335056
0.37537333372918086	0.003551	0.279431	0.374401
0.3545167443517501	0.005554	0.307113	0.288355
0.3562579788023632	0.004554	0.371732	0.326991
0.3572380726182347	0.005593	0.194872	0.287447
0.3623608348425021	0.005214	0.293038	0.302232
0.3673444319092717	0.002200	0.288935	0.441684
0.3606337024611822	0.004364	0.348574	0.335669
0.35482550544785196	0.004870	0.304163	0.314077
0.3453941899474512	0.007391	0.321702	0.228877
0.38457493394293857	0.002478	0.328256	0.429771
0.33021145681797937	0.007081	0.379393	0.234929
0.348856247958911	0.006529	0.351505	0.254759
0.31943079595047946	0.009041	0.274459	0.184039
0.35491271561321736	0.006234	0.353756	0.265231
0.35541779235816284	0.005815	0.408544	0.279334
0.38885008758127243	0.002225	0.428796	0.444274
0.328726657364249	0.008243	0.319466	0.203905
0.3801609862541935	0.002595	0.345183	0.422764
0.35996979188314576	0.004744	0.318141	0.319979
0.32523936407089626	0.008928	0.224283	0.187537
0.37777031440192377	0.002578	0.217864	0.423179
0.3644854229136359	0.005097	0.275805	0.307056
0.36294569961107975	0.003208	0.332586	0.388553
0.3403905530980019	0.007479	0.192387	0.225592
0.3497732535700502	0.005377	0.260406	0.293935
0.37182035448148915	0.004115	0.403869	0.348389
0.36502055933260097	0.005500	0.317709	0.292228
0.3836582994388861	0.001456	0.348387	0.487378
0.36553268711219306	0.005151	0.483097	0.305161
0.32016558798206807	0.008949	0.375433	0.186158
0.3460087432829617	0.006686	0.418294	0.249417
0.36287481815752753	0.005892	0.404394	0.278052
0.33629093311165864	0.007516	0.317501	0.223843
0.3642145147403735	0.005307	0.278496	0.299139
0.3639072380726182	0.003649	0.359318	0.367786
0.3940671110055517	0.002436	0.334926	0.433944
0.3325364427159101	0.008329	0.388502	0.202514
0.35804300388920224	0.004807	0.217191	0.317136
0.37065025383724726	0.004188	0.276782	0.344982
0.3523865896743164	0.006290	0.424203	0.262962
0.34277565834397167	0.006446	0.175794	0.256276
0.3716448208294985	0.003803	0.423450	0.362134
0.37243750556660626	0.003819	0.219656	0.361620
0.3842216399964373	0.002695	0.284580	0.418292
0.33672512840305197	0.007494	0.432407	0.224531
0.3384544874268919	0.007567	0.302839	0.222853
0.3639955615592435	0.004340	0.380651	0.337311
0.37542937089926665	0.003396	0.379679	0.381726
0.34560831873645453	0.006265	0.273969	0.262569
0.39049446308226693	0.003134	0.368948	0.397370
0.3563945462102544	0.005685	0.260215	0.284073
0.3703581925600451	0.002935	0.219138	0.403444
0.39239082029510436	0.001792	0.277480	0.469313
0.3624020277291215	0.005027	0.292537	0.309360
0.3462009767538521	0.007066	0.359248	0.238170
0.37956387495175603	0.003273	0.283539	0.388412
0.3689891785173529	0.003786	0.369472	0.362406
0.3379223198646201	0.007185	0.199866	0.233309
0.3759351898583855	0.004189	0.333413	0.345959
0.39238414036754443	0.002636	0.362650	0.422912
0.35652406258349906	0.005747	0.337115	0.281937
0.34590112222783004	0.006491	0.348478	0.255404
0.3344676839948935	0.008011	0.324210	0.210641
0.3458024077427782	0.006724	0.371999	0.248235
